Deck_ACC,Deck_CRESP,Deck_DurationError,Deck_OnsetDelay,Deck_OnsetToOnsetTime,List1_Cycle,Running,internal_node_id,rt,task_section,time_elapsed,trial_index,trial_type,view_history,DeckA,DeckAScreen,DeckB,DeckBScreen,DeckC,DeckCScreen,DeckD,DeckDScreen,Deck_OnsetTime,Deck_RESP,Deck_RT,Deck_RTTime,Deck_Screen_Position,List1_Sample,loss_event,response,totalsum,trial_timestamp,var,stimulus,cycle_start_date,role,day,last_commit,lang,expected_trial_count,experiment_name,subject_id,study_id,session_id,session_uuid,useragent,on_mobile,ExperimentName,ExperimentVersion,ExperimentPlatform,window_innerHeight,window_innerWidth,screen_availHeight,screen_availWidth,screen_width,screen_height
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.8,493.0,,28705,26,html-button-response,,100.0,3.0,-1150.0,4.0,0.0,1.0,50.0,2.0,29144.0,C,493.0,29637.0,1.0,9.0,-50.0,0.0,2825.0,2025-07-17 21:17:59 (Pacific Daylight Time),0.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.9,428.0,,30940,29,html-button-response,,100.0,3.0,-1150.0,4.0,50.0,1.0,50.0,2.0,31444.0,C,428.0,31872.0,1.0,10.0,0.0,0.0,2875.0,2025-07-17 21:18:01 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.10,884.0,,33632,32,html-button-response,,100.0,3.0,-1150.0,4.0,50.0,1.0,50.0,2.0,33681.0,C,884.0,34565.0,1.0,11.0,0.0,0.0,2925.0,2025-07-17 21:18:04 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.11,806.0,,36249,35,html-button-response,,100.0,3.0,-1150.0,4.0,50.0,1.0,50.0,2.0,36375.0,C,806.0,37181.0,1.0,12.0,0.0,0.0,2975.0,2025-07-17 21:18:07 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.12,593.0,,38651,38,html-button-response,,100.0,3.0,-1150.0,4.0,-25.0,1.0,50.0,2.0,38990.0,C,593.0,39583.0,1.0,13.0,-75.0,0.0,2950.0,2025-07-17 21:18:09 (Pacific Daylight Time),-25.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.13,563.0,,41020,41,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,41388.0,D,563.0,41951.0,2.0,14.0,0.0,1.0,3000.0,2025-07-17 21:18:11 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.14,391.0,,43218,44,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,43759.0,D,391.0,44150.0,2.0,15.0,0.0,1.0,3050.0,2025-07-17 21:18:14 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.15,446.0,,45473,47,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,45959.0,D,446.0,46405.0,2.0,16.0,0.0,1.0,3100.0,2025-07-17 21:18:16 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.16,407.0,,47688,50,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,48213.00000000001,D,407.0,48620.00000000001,2.0,17.0,0.0,1.0,3150.0,2025-07-17 21:18:18 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.17,492.0,,49994,53,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,-200.0,2.0,50434.0,D,492.0,50926.0,2.0,18.0,-250.0,1.0,2950.0,2025-07-17 21:18:20 (Pacific Daylight Time),-200.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.18,475.0,,52278,56,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,52735.0,D,475.0,53210.0,2.0,19.0,0.0,1.0,3000.0,2025-07-17 21:18:23 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.19,188.0,,54279,59,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,55023.0,D,188.0,55211.0,2.0,20.0,0.0,1.0,3050.0,2025-07-17 21:18:25 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.20,506.0,,56594,62,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,57020.0,D,506.0,57526.0,2.0,21.0,0.0,1.0,3100.0,2025-07-17 21:18:27 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.21,512.0,,58916,65,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,59336.0,D,512.0,59848.0,2.0,22.0,0.0,1.0,3150.0,2025-07-17 21:18:29 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.22,560.0,,61285,68,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,61656.0,D,560.0,62216.0,2.0,23.0,0.0,1.0,3200.0,2025-07-17 21:18:32 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.23,424.0,,63517,71,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,64024.00000000001,D,424.0,64448.00000000001,2.0,24.0,0.0,1.0,3250.0,2025-07-17 21:18:34 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.24,565.0,,65890,74,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,66257.0,D,565.0,66822.0,2.0,25.0,0.0,1.0,3300.0,2025-07-17 21:18:36 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.25,469.0,,68173,77,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,-200.0,2.0,68635.0,D,469.0,69104.0,2.0,26.0,-250.0,1.0,3100.0,2025-07-17 21:18:39 (Pacific Daylight Time),-200.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.26,508.0,,70490,80,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,70913.0,C,508.0,71421.0,1.0,27.0,-25.0,0.0,3125.0,2025-07-17 21:18:41 (Pacific Daylight Time),25.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.27,428.0,,72726,83,html-button-response,,100.0,3.0,-1150.0,4.0,-25.0,1.0,50.0,2.0,73229.0,C,428.0,73657.0,1.0,28.0,-75.0,0.0,3100.0,2025-07-17 21:18:43 (Pacific Daylight Time),-25.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.28,410.0,,74945,86,html-button-response,,100.0,3.0,-1150.0,4.0,50.0,1.0,50.0,2.0,75467.0,C,410.0,75877.0,1.0,29.0,0.0,0.0,3150.0,2025-07-17 21:18:45 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.29,390.0,,77144,89,html-button-response,,100.0,3.0,-1150.0,4.0,50.0,1.0,50.0,2.0,77685.0,C,390.0,78075.0,1.0,30.0,0.0,0.0,3200.0,2025-07-17 21:18:48 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.30,661.0,,79617,92,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,79888.0,C,661.0,80549.0,1.0,31.0,-25.0,0.0,3225.0,2025-07-17 21:18:50 (Pacific Daylight Time),25.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.31,459.0,,81886,95,html-button-response,,100.0,3.0,-1150.0,4.0,0.0,1.0,50.0,2.0,82358.0,C,459.0,82817.0,1.0,32.0,-50.0,0.0,3225.0,2025-07-17 21:18:52 (Pacific Daylight Time),0.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.32,588.0,,84283,98,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,84626.0,A,588.0,85214.0,3.0,33.0,0.0,2.0,3325.0,2025-07-17 21:18:55 (Pacific Daylight Time),100.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.33,586.0,,86677,101,html-button-response,,100.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,87022.0,A,586.0,87608.0,3.0,34.0,0.0,2.0,3425.0,2025-07-17 21:18:57 (Pacific Daylight Time),100.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.34,407.0,,88892,104,html-button-response,,-150.0,3.0,-1150.0,4.0,25.0,1.0,50.0,2.0,89416.00000000001,B,407.0,89823.00000000001,4.0,35.0,-1250.0,3.0,2275.0,2025-07-17 21:18:59 (Pacific Daylight Time),-1150.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.35,442.0,,91143,107,html-button-response,,-150.0,3.0,100.0,4.0,25.0,1.0,50.0,2.0,91632.0,A,442.0,92074.0,3.0,36.0,-250.0,2.0,2125.0,2025-07-17 21:19:02 (Pacific Daylight Time),-150.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.36,442.0,,93392,110,html-button-response,,-200.0,3.0,100.0,4.0,25.0,1.0,50.0,2.0,93881.00000000001,A,442.0,94323.00000000001,3.0,37.0,-300.0,2.0,1925.0,2025-07-17 21:19:04 (Pacific Daylight Time),-200.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.37,379.0,,95580,113,html-button-response,,100.0,3.0,100.0,4.0,25.0,1.0,50.0,2.0,96132.0,C,379.0,96511.0,1.0,38.0,-25.0,0.0,1950.0,2025-07-17 21:19:06 (Pacific Daylight Time),25.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.38,246.0,,97634,116,html-button-response,,100.0,3.0,100.0,4.0,-25.0,1.0,50.0,2.0,98319.0,C,246.0,98565.0,1.0,39.0,-75.0,0.0,1925.0,2025-07-17 21:19:08 (Pacific Daylight Time),-25.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.39,99.0,,99548,119,html-button-response,,100.0,3.0,100.0,4.0,50.0,1.0,50.0,2.0,100380.0,D,99.0,100479.0,2.0,40.0,0.0,1.0,1975.0,2025-07-17 21:19:10 (Pacific Daylight Time),50.0,,2025-07-14,adolescent,4,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,12,projectseed_production_april2024,916c2d2d-00cd-4ccd-ada5-58667a70df92,916c2d2d-00cd-4ccd-ada5-58667a70df92,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/138.0.7204.119 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1658,980,852,393,393,852
